time,open,high,low,close,Volume
2023-09-08,2910,2960,2910,2930,12325600
2023-09-11,2940,2950,2880,2880,16394900
2023-09-12,2890,2910,2870,2870,10707800
2023-09-13,2890,2900,2830,2830,22179100
2023-09-14,2860,2910,2860,2890,19874100
2023-09-15,2890,2900,2850,2850,15248700
2023-09-18,2850,2880,2830,2840,9005200
2023-09-19,2850,2900,2800,2880,24546000
2023-09-20,2880,2930,2860,2870,22569600
2023-09-21,2870,2870,2810,2820,26347700
2023-09-22,2800,2870,2780,2860,15150600
2023-09-25,2870,2890,2840,2850,11462100
2023-09-26,2870,2870,2800,2810,12175400
2023-09-27,2810,2840,2790,2800,16730500
2023-09-29,2810,2820,2790,2800,13170500
2023-10-02,2810,2830,2790,2800,10995500
2023-10-03,2800,2810,2740,2740,29894300
2023-10-04,2710,2720,2680,2690,27672800
2023-10-05,2680,2710,2650,2660,22059800
2023-10-06,2660,2690,2640,2660,15054100
2023-10-09,2690,2740,2680,2720,17938500
2023-10-10,2750,2780,2740,2750,17571600
2023-10-11,2780,2780,2700,2740,14138600
2023-10-12,2740,2760,2700,2710,6972300
2023-10-13,2740,2740,2690,2690,9031100
2023-10-16,2700,2740,2700,2710,10689800
2023-10-17,2710,2740,2710,2720,4603300
2023-10-18,2720,2750,2700,2720,11277000
2023-10-19,2730,2730,2680,2690,10022300
2023-10-20,2700,2720,2670,2720,8795200
2023-10-23,2720,2720,2650,2660,15562700
2023-10-24,2660,2690,2660,2670,4910200
2023-10-25,2670,2710,2660,2690,7822600
2023-10-26,2690,2700,2640,2660,8877200
2023-10-27,2660,2680,2650,2660,3865600
2023-10-30,2660,2680,2590,2590,13971700
2023-10-31,2510,2540,2450,2480,35009600
2023-11-01,2460,2470,2350,2360,29746200
2023-11-02,2360,2410,2360,2380,14768500
2023-11-03,2390,2420,2380,2390,15475300
2023-11-06,2400,2420,2390,2400,10389400
2023-11-07,2400,2410,2350,2360,11316700
2023-11-08,2360,2370,2310,2330,10594200
2023-11-09,2350,2370,2330,2350,9197100
2023-11-10,2350,2370,2340,2340,5557200
2023-11-13,2340,2370,2340,2360,6605600
2023-11-14,2360,2400,2360,2390,6851600
2023-11-15,2400,2430,2400,2400,7956100
2023-11-16,2400,2410,2370,2380,5017700
2023-11-17,2380,2410,2380,2400,4944200
2023-11-20,2400,2440,2400,2420,5486000
2023-11-21,2420,2440,2410,2430,4335600
2023-11-22,2440,2490,2420,2420,8969300
2023-11-23,2420,2440,2400,2430,3260600
2023-11-24,2440,2480,2440,2460,5380500
2023-11-27,2460,2480,2440,2440,7940300
2023-11-28,2450,2470,2440,2440,4994200
2023-11-29,2450,2460,2420,2420,5818000
2023-11-30,2420,2440,2410,2420,6078200
2023-12-01,2440,2450,2430,2430,6114400
2023-12-04,2450,2470,2440,2460,7547800
2023-12-05,2470,2470,2420,2420,5829600
2023-12-06,2420,2440,2400,2410,7407000
2023-12-07,2410,2440,2400,2420,9757500
2023-12-08,2440,2440,2410,2410,10357500
