time,open,high,low,close,Volume
2020-09-24,2956.05891,3004.83876,2936.54697,2956.05891,168257281.46561494
2020-09-25,2985.32682,3102.39846,2965.81488,3082.88652,173655822.99918103
2020-09-28,3102.39846,3151.17831,3004.83876,3014.59473,138854260.327186
2020-09-29,3043.86264,3082.88652,2946.30294,2965.81488,187266975.9507666
2020-09-30,2985.32682,3004.83876,2926.791,2965.81488,172033841.33663148
2020-10-01,3014.59473,3092.64249,2985.32682,3082.88652,133283517.61711176
2020-10-02,3102.39846,3131.66637,2985.32682,3024.3507,160992294.0189207
2020-10-05,3082.88652,3092.64249,3034.10667,3082.88652,95042214.4193438
2020-10-06,3141.42234,3160.93428,3102.39846,3112.15443,123838838.93620938
2020-10-07,3082.88652,3092.64249,3004.83876,3043.86264,295962471.36487776
2020-10-08,3073.13055,3092.64249,3034.10667,3073.13055,127023760.20078968
2020-10-09,3073.13055,3092.64249,3043.86264,3073.13055,83156672.23652877
2020-10-12,3082.88652,3131.66637,3073.13055,3112.15443,160434789.4474722
2020-10-13,3112.15443,3219.4701,3073.13055,3199.95816,209551894.79306024
2020-10-14,3219.4701,3297.51786,3209.71413,3278.00592,198729290.69976875
2020-10-15,3278.00592,3297.51786,3229.22607,3229.22607,187879625.5787394
2020-10-16,3258.49398,3278.00592,3131.66637,3170.69025,143956571.55711266
2020-10-19,3180.44622,3209.71413,3151.17831,3199.95816,98605571.07182468
2020-10-20,3199.95816,3209.71413,3131.66637,3170.69025,137391053.8273828
2020-10-21,3199.95816,3229.22607,3151.17831,3160.93428,119907911.90696476
2020-10-22,3141.42234,3219.4701,3121.9104,3219.4701,164142160.2475692
2020-10-23,3268.24995,3268.24995,3190.20219,3209.71413,120179233.18507214
2020-10-26,3219.4701,3278.00592,3209.71413,3258.49398,103754418.3494513
2020-10-27,3258.49398,3317.0298,3248.73801,3278.00592,187891208.5906121
2020-11-02,3278.00592,3307.27383,3219.4701,3297.51786,160705700.72515935
2020-11-03,3307.27383,3317.0298,3278.00592,3297.51786,124494129.60788973
2020-11-04,3336.54174,3336.54174,3209.71413,3209.71413,141687704.23149803
2020-11-05,3287.76189,3404.83353,3278.00592,3404.83353,240665561.6849205
2020-11-06,3424.34547,3512.1492,3385.32159,3473.12532,275490596.38097453
2020-11-09,3590.19696,3599.95293,3492.63726,3599.95293,263895234.4955976
2020-11-10,3707.2686,3912.14397,3678.00069,3902.388,579708731.2080007
2020-11-11,3873.12009,4087.75143,3853.60815,4019.45964,366030235.1851275
2020-11-12,3999.9477,3999.9477,3824.34024,3853.60815,341634404.179125
2020-11-13,3873.12009,3980.43576,3863.36412,3902.388,243311530.39706823
2020-11-16,3951.16785,3970.67979,3834.09621,3863.36412,197850238.79873064
2020-11-17,3902.388,3921.89994,3834.09621,3863.36412,185374801.0112659
2020-11-18,3882.87606,3951.16785,3873.12009,3941.41188,187226179.9089502
2020-11-19,3912.14397,4029.21561,3882.87606,3941.41188,204695995.8157089
2020-11-20,3941.41188,3980.43576,3892.63203,3921.89994,127906707.10582024
2020-11-23,3912.14397,3999.9477,3912.14397,3980.43576,126600327.76676664
2020-11-24,4019.45964,4126.77531,3980.43576,4097.5074,211321272.6066925
2020-11-25,4214.57904,4282.87083,4146.28725,4214.57904,290425041.68894976
2020-11-26,4117.01934,4214.57904,4117.01934,4185.31113,139941081.44118991
2020-11-27,4224.33501,4263.35889,4165.79919,4165.79919,117815859.76258768
2020-11-30,4146.28725,4175.55516,3892.63203,3990.19173,460025296.5311276
2020-12-01,4029.21974,4156.04748,3970.68386,4136.53552,234125736.2151214
2020-12-02,4214.58336,4234.09532,4146.2915,4195.0714,139758794.09346884
2020-12-03,4243.8513,4292.6312,4195.0714,4292.6312,203962595.2492728
2020-12-04,4292.6312,4292.6312,4165.80346,4195.0714,154141049.8996513
2020-12-07,4243.8513,4312.14316,4243.8513,4292.6312,144372579.68958527
2020-12-08,4292.6312,4292.6312,4234.09532,4292.6312,83304803.82288606
2020-12-10,4341.4111,4341.4111,4224.33934,4224.33934,198473756.60876715
2020-12-11,4292.6312,4292.6312,4156.04748,4175.55944,178810227.16323733
2020-12-14,4195.0714,4204.82738,4165.80346,4175.55944,130571403.3854108
2020-12-15,4175.55944,4185.31542,4136.53552,4175.55944,137056451.53024095
2020-12-16,4234.09532,4243.8513,4195.0714,4214.58336,133297526.23519114
2020-12-17,4253.60728,4253.60728,4204.82738,4224.33934,145272028.02793774
2020-12-18,4165.80346,4195.0714,4165.80346,4175.55944,212598529.3122782
2020-12-21,4224.33934,4234.09532,4107.26758,4107.26758,224445827.07221624
2020-12-22,4136.53552,4175.55944,4019.46376,4029.21974,175773218.06727773
2020-12-23,4048.7317,4077.99964,3853.6121,4058.48768,174412924.17573634
2020-12-28,4146.2915,4156.04748,4058.48768,4146.2915,88270988.66541342
2020-12-29,4146.2915,4175.55944,4068.24366,4077.99964,77084618.86965738
2020-12-30,4087.75562,4107.26758,4029.21974,4068.24366,92272534.38403931
2021-01-04,4048.7317,4214.58336,4048.7317,4204.82738,98983597.75235292
2021-01-05,4195.0714,4195.0714,4136.53552,4165.80346,99671278.5389064
2021-01-06,4175.55944,4195.0714,4058.48768,4097.5116,119551290.59305166
2021-01-07,4156.04748,4185.31542,4107.26758,4175.55944,132129627.1620073
2021-01-08,4224.33934,4282.87522,4195.0714,4282.87522,191032474.44131705
2021-01-11,4312.14316,4546.28668,4302.38718,4536.5307,393312101.91082805
2021-01-12,4565.79864,4653.60246,4556.04266,4604.82256,242635286.25519937
2021-01-13,4653.60246,4721.89432,4634.0905,4673.11442,215418030.787271
2021-01-14,4702.38236,4712.13834,4604.82256,4653.60246,136958665.3519175
