time,open,high,low,close,Volume
2021-12-03,21875,21950,21425,21550,1862100
2021-12-06,21575,21650,21175,21500,1554400
2021-12-07,21475,21525,20925,21000,2650400
2021-12-08,21250,21250,20800,20825,1567400
2021-12-09,21000,21400,20750,20750,2093100
2021-12-10,20750,20825,20075,20100,3488000
2021-12-13,20250,20550,20200,20225,1205800
2021-12-14,20200,20375,19750,20325,2238100
2021-12-15,20375,20775,20075,20325,2508100
2021-12-16,20425,20575,19950,20000,1976500
2021-12-17,20250,20675,20250,20675,2974200
2021-12-20,20675,20675,20000,20025,1943300
2021-12-21,20075,20500,20075,20400,1192600
2021-12-22,20500,20675,20150,20150,1422700
2021-12-23,20200,20350,20000,20050,1118400
2021-12-24,20025,20250,19875,20100,1108800
2021-12-27,20150,20200,20050,20150,584700
2021-12-28,20150,21450,20150,21375,4824700
2021-12-29,21350,21400,21025,21125,1474700
2021-12-30,21050,21050,20275,20400,2800400
2022-01-03,19350,19875,19325,19625,6248000
2022-01-04,19650,19975,19625,19925,3148100
2022-01-05,20150,20725,20000,20050,3537100
2022-01-06,20050,20100,19550,19625,3597300
2022-01-07,19900,20375,19700,20025,4142100
2022-01-10,20100,20225,19975,20050,997200
2022-01-11,20350,20675,20125,20175,2554500
2022-01-12,20275,20450,20100,20175,1386900
2022-01-13,20450,20800,20300,20600,2109100
2022-01-14,20750,20875,20500,20700,1899700
2022-01-17,20950,21150,20850,21125,2603100
2022-01-18,21225,21450,20625,20825,3156200
2022-01-19,20875,21175,20550,20950,1383200
2022-01-20,20950,21100,20750,20825,1465800
2022-01-21,20750,20875,20550,20800,1176700
2022-01-24,20800,21500,20725,21500,4409400
2022-01-25,21575,21775,21050,21225,2437700
2022-01-26,21225,21575,21125,21400,2321800
2022-01-27,21400,22150,21350,22150,5322500
2022-01-28,22175,22700,21875,22550,3732600
2022-01-31,22550,22650,21625,21650,3660000
2022-02-02,21650,21825,21150,21325,2195200
2022-02-03,21350,21425,20375,20925,3394600
2022-02-04,20925,21175,20700,20800,1219500
2022-02-07,21025,21325,21000,21075,2379600
2022-02-08,21300,21350,20800,20825,4245300
2022-02-09,21025,21650,20925,21650,3160900
2022-02-10,21700,21750,21200,21250,1934600
2022-02-11,21250,21875,21150,21875,2595900
2022-02-14,21875,22975,21875,22925,5991900
2022-02-15,22925,23400,22800,23375,3541700
2022-02-16,23450,23725,23200,23475,3412500
2022-02-17,23400,23425,22800,22975,2998100
2022-02-18,22800,23175,22600,23100,1670700
2022-02-21,23125,23450,23075,23150,1498600
2022-02-22,23350,23425,22875,23200,2174400
2022-02-23,23725,24100,23425,23975,4480000
2022-02-24,24500,27350,24275,26975,19453000
2022-02-25,27000,27700,26650,26675,8341200
2022-03-01,27350,28450,27350,27650,8939000
2022-03-02,28525,29225,27925,28125,7478400
