time,open,high,low,close,Volume
2016-02-17,2326.798845,2331.67683,2312.16489,2331.67683,78875805.84859236
2016-02-18,2341.4328,2351.18877,2317.042875,2341.4328,125908546.05768259
2016-02-19,2214.60519,2268.263025,2195.09325,2234.11713,341399162.9380001
2016-02-22,2234.11713,2234.11713,2136.55743,2141.435415,265188391.82109848
2016-02-23,2146.3134,2151.191385,2053.631685,2068.26564,279870683.87061375
2016-02-24,2068.26564,2102.411535,2053.631685,2082.899595,265286792.92196068
2016-02-25,2087.77758,2092.655565,2034.119745,2038.99773,181738463.28397864
2016-02-26,2053.631685,2117.04549,2048.7537,2117.04549,202683586.75296694
2016-02-29,2117.04549,2160.947355,2112.167505,2160.947355,190423402.18613917
2016-03-01,2146.3134,2165.82534,2078.02161,2087.77758,151836772.63440782
2016-03-02,2126.80146,2160.947355,2126.80146,2141.435415,165432549.57023284
2016-03-03,2175.58131,2185.33728,2131.679445,2175.58131,135994677.39608118
2016-03-04,2180.459295,2219.483175,2160.947355,2219.483175,98643189.11038359
2016-03-07,2243.8731,2243.8731,2219.483175,2224.36116,103424877.01166771
2016-03-08,2234.11713,2243.8731,2175.58131,2209.727205,141608676.15049335
2016-03-10,2195.09325,2195.09325,2131.679445,2146.3134,244856738.98092452
2016-03-11,2126.80146,2175.58131,2117.04549,2170.703325,156731723.65178794
2016-03-14,2195.09325,2195.09325,2175.58131,2180.459295,96564461.97966477
2016-03-15,2170.703325,2180.459295,2151.191385,2160.947355,110890049.66355406
2016-03-16,2146.3134,2160.947355,2131.679445,2156.06937,123043633.12111445
2016-03-17,2165.82534,2180.459295,2146.3134,2146.3134,151166925.94780737
2016-03-18,2165.82534,2185.33728,2156.06937,2170.703325,241482906.52270815
2016-03-21,2165.82534,2195.09325,2160.947355,2175.58131,122022720.07466704
2016-03-22,2180.459295,2185.33728,2165.82534,2180.459295,141150494.68085214
2016-03-23,2180.459295,2199.971235,2175.58131,2199.971235,131125351.40496701
2016-03-24,2209.727205,2209.727205,2195.09325,2199.971235,104941384.5661051
2016-03-28,2204.84922,2204.84922,2156.06937,2165.82534,50840152.11173044
2016-03-29,2165.82534,2170.703325,2131.679445,2141.435415,97401385.8375212
2016-03-30,2141.435415,2185.33728,2141.435415,2175.58131,151876235.67485788
2016-03-31,2156.06937,2229.239145,2156.06937,2229.239145,162964830.0407924
2016-04-01,2204.84922,2204.84922,2146.3134,2165.82534,124808705.930334
2016-04-04,2146.3134,2170.703325,2146.3134,2165.82534,61294263.8273131
2016-04-05,2165.82534,2180.459295,2156.06937,2165.82534,81694592.73788077
2016-04-06,2175.58131,2180.459295,2165.82534,2175.58131,86178001.33342522
2016-04-07,2170.703325,2180.459295,2146.3134,2165.82534,99774804.27030192
2016-04-08,2146.3134,2160.947355,2102.411535,2107.28952,183479448.06850776
2016-04-11,2107.28952,2121.923475,2038.99773,2043.875715,144333161.94312206
2016-04-12,2048.7537,2087.77758,2029.24176,2073.143625,124553477.66872217
2016-04-13,2087.77758,2097.53355,2048.7537,2068.26564,110180739.93650357
2016-04-14,2073.143625,2073.143625,1990.21788,1995.095865,378285807.74722785
2016-04-15,1990.21788,1990.21788,1912.17012,1960.94997,326372979.53599226
2016-04-18,1951.194,2009.72982,1921.92609,1990.21788,216096399.50125152
2016-04-19,2014.607805,2019.48579,1951.194,1980.46191,152212952.01999596
2016-04-20,2009.72982,2048.7537,1985.339895,2043.875715,245264181.3985576
2016-04-21,2053.631685,2092.655565,2048.7537,2087.77758,212183923.49091947
2016-04-22,2082.899595,2131.679445,2078.02161,2126.80146,206465886.62986702
2016-04-25,2117.04549,2121.923475,2029.24176,2048.7537,275985370.88812405
2016-04-26,2038.99773,2038.99773,1960.94997,1990.21788,173017136.34452
2016-04-27,1980.46191,2014.607805,1975.583925,1990.21788,145376113.01215872
2016-04-28,2009.72982,2043.875715,1995.095865,2024.363775,159576135.56734228
2016-04-29,2014.607805,2024.363775,1999.97385,2019.48579,80364125.37413669
2016-05-02,2038.99773,2038.99773,1985.339895,2004.851835,61724769.26858604
2016-05-03,2029.24176,2058.50967,2009.72982,2053.631685,149930759.680723
2016-05-04,2048.7537,2053.631685,1990.21788,2019.48579,117819139.76594973
2016-05-09,2019.48579,2024.363775,1956.071985,1956.071985,158668486.6369919
2016-05-10,1951.194,1975.583925,1946.316015,1960.94997,124828181.95029716
2016-05-11,1970.70594,1975.583925,1946.316015,1951.194,163411223.49835077
2016-05-12,1946.316015,1960.94997,1921.92609,1931.68206,147544528.2348088
2016-05-13,1931.68206,1941.43803,1902.41415,1926.804075,131178139.45907535
2016-05-16,1921.92609,1941.43803,1912.17012,1941.43803,84704544.82311566
2016-05-17,1931.68206,1941.43803,1882.90221,1892.65818,104109073.71297707
2016-05-18,1873.14624,1902.41415,1858.512285,1858.512285,222256217.81513497
2016-05-19,1868.268255,1892.65818,1863.39027,1887.780195,169808845.05598515
2016-05-20,1873.14624,1921.92609,1873.14624,1912.17012,170622192.88967586
